id_cliente,idade_cliente,genero,nivel_educacional,estado_civil,num_dependentes,ctg_renda_anual,ctg_cartao_credito,limite_credito_cartao,sld_tot_rotativo_cartao,credito_disponivel_media_12_meses,taxa_media_utilizacao_cartao,meses_relacionamento,num_produtos_detidos,meses_inativos_ultimo_12_meses,num_contatos_ultimo_12_meses,tot_cont_transacoes_ultimo_12_meses,vlr_tot_transacoes_ultimo_12_meses,dif_vlr_transacao_t4_t1,dif_cont_transacao_t4_t1,conta_encerrada,probabilidade_encerramento
709925733,32,F,UNKNOWN,SINGLE,0,LESS THAN 40K,BLUE,1438,713,725,0.496,22,1,3,2,80,5099,0.806,0.951,EXISTING CUSTOMER,0.0
716713533,53,M,POSTGRADUATE,SINGLE,3,80K - 120K,BLUE,19063,1236,17827,0.065,44,5,2,2,58,3393,0.542,0.871,EXISTING CUSTOMER,0.0
715488483,49,F,GRADUATE,MARRIED,4,LESS THAN 40K,BLUE,6615,0,6615,0.0,36,1,3,1,75,4575,0.619,0.786,EXISTING CUSTOMER,0.0
717295683,50,M,DOCTORATE,SINGLE,0,80K - 120K,BLUE,3460,1881,1579,0.544,38,5,2,2,35,1546,0.622,1.059,EXISTING CUSTOMER,0.0
717180633,59,M,POSTGRADUATE,MARRIED,1,40K - 60K,BLUE,2483,1372,1111,0.553,36,4,2,2,35,1704,1.642,0.458,EXISTING CUSTOMER,0.0
816826008,41,M,UNKNOWN,MARRIED,4,LESS THAN 40K,BLUE,1950,998,952,0.512,36,1,1,2,84,4630,0.619,0.714,EXISTING CUSTOMER,0.0
712338033,36,M,HIGHSCHOOL,MARRIED,2,80K - 120K,BLUE,15982,1691,14291,0.106,26,4,2,4,40,1687,0.808,0.739,EXISTING CUSTOMER,0.0
718708908,58,M,GRADUATE,MARRIED,4,60K - 80K,BLUE,5967,2350,3617,0.394,36,6,2,4,29,1426,0.543,0.812,EXISTING CUSTOMER,0.0
715380483,54,F,UNKNOWN,SINGLE,5,LESS THAN 40K,BLUE,1476,0,1476,0.0,49,2,3,2,75,4462,0.699,0.786,EXISTING CUSTOMER,0.0
788595183,42,M,GRADUATE,SINGLE,2,40K - 60K,BLUE,1438,686,752,0.477,36,1,1,3,80,3499,0.68,0.86,EXISTING CUSTOMER,0.0
796170933,57,M,UNEDUCATED,SINGLE,2,80K - 120K,BLUE,30622,0,30622,0.0,51,6,2,4,66,3600,1.329,0.784,EXISTING CUSTOMER,0.0
716580033,53,M,HIGHSCHOOL,MARRIED,3,MORE THAN 120K,BLUE,21178,1796,19382,0.085,36,3,1,3,59,1872,1.182,1.107,EXISTING CUSTOMER,0.0
712816833,56,F,HIGHSCHOOL,MARRIED,0,UNKNOWN,BLUE,4203,1965,2238,0.468,48,4,1,2,32,1425,0.441,0.778,EXISTING CUSTOMER,0.0
714969183,46,F,UNKNOWN,MARRIED,2,LESS THAN 40K,BLUE,3123,1639,1484,0.525,36,2,3,1,76,4117,0.788,1.111,EXISTING CUSTOMER,0.0
717004533,35,F,HIGHSCHOOL,MARRIED,3,LESS THAN 40K,BLUE,4790,1189,3601,0.248,36,2,3,0,81,4544,0.698,0.929,EXISTING CUSTOMER,0.0
709388058,43,F,GRADUATE,SINGLE,4,LESS THAN 40K,BLUE,2005,1263,742,0.63,34,2,3,2,80,4906,0.657,0.818,EXISTING CUSTOMER,0.0
788728608,34,M,HIGHSCHOOL,MARRIED,0,40K - 60K,BLUE,3870,1394,2476,0.36,13,3,3,2,36,1588,0.827,0.714,EXISTING CUSTOMER,0.0
798769458,29,F,HIGHSCHOOL,SINGLE,1,LESS THAN 40K,BLUE,3318,927,2391,0.279,23,3,1,2,83,3011,0.934,0.804,EXISTING CUSTOMER,0.0
772364358,54,F,HIGHSCHOOL,UNKNOWN,2,LESS THAN 40K,BLUE,2691,811,1880,0.301,44,1,1,1,80,4413,0.767,0.633,EXISTING CUSTOMER,0.0
709126833,42,M,COLLEGE,UNKNOWN,3,MORE THAN 120K,BLUE,21670,2183,19487,0.101,36,3,2,1,81,4121,0.995,0.761,EXISTING CUSTOMER,0.0
715232058,61,M,POSTGRADUATE,MARRIED,0,40K - 60K,BLUE,5561,1434,4127,0.258,53,5,1,2,42,1820,1.423,0.826,EXISTING CUSTOMER,0.0
717704433,48,F,UNKNOWN,SINGLE,4,UNKNOWN,BLUE,3829,836,2993,0.218,37,1,2,1,85,4313,0.731,0.545,EXISTING CUSTOMER,0.0
713167383,57,F,HIGHSCHOOL,SINGLE,3,LESS THAN 40K,BLUE,2298,1540,758,0.67,46,1,2,2,81,5154,0.708,0.976,EXISTING CUSTOMER,0.0
713321508,47,F,UNKNOWN,SINGLE,3,LESS THAN 40K,BLUE,1965,1175,790,0.598,36,3,1,4,87,4579,0.657,0.74,EXISTING CUSTOMER,0.0
772243833,54,F,DOCTORATE,SINGLE,0,LESS THAN 40K,BLUE,3186,968,2218,0.304,43,4,1,3,75,4077,0.696,0.63,EXISTING CUSTOMER,0.0
720236433,41,M,COLLEGE,MARRIED,4,80K - 120K,BLUE,5037,1670,3367,0.332,22,1,2,3,67,4379,0.787,0.811,EXISTING CUSTOMER,0.0
708635058,53,F,HIGHSCHOOL,SINGLE,0,LESS THAN 40K,BLUE,1904,886,1018,0.465,44,4,1,1,85,4798,0.695,0.809,EXISTING CUSTOMER,0.0
815812683,47,M,UNKNOWN,SINGLE,3,MORE THAN 120K,BLUE,8856,1433,7423,0.162,42,5,3,2,77,5072,0.811,0.711,EXISTING CUSTOMER,0.0
713282733,37,F,GRADUATE,SINGLE,2,40K - 60K,BLUE,3375,1730,1645,0.513,24,4,3,1,64,4341,0.514,0.684,EXISTING CUSTOMER,0.0
720885558,51,F,HIGHSCHOOL,SINGLE,2,40K - 60K,BLUE,2621,2426,195,0.926,37,5,1,1,74,4885,0.727,1.114,EXISTING CUSTOMER,0.0
720281508,44,F,DOCTORATE,DIVORCED,2,LESS THAN 40K,BLUE,2406,1491,915,0.62,34,3,1,2,91,4625,0.606,0.685,EXISTING CUSTOMER,0.0
718940208,55,F,GRADUATE,SINGLE,0,UNKNOWN,BLUE,18202,1841,16361,0.101,44,6,1,3,68,3551,0.76,0.7,EXISTING CUSTOMER,0.0
709051533,46,F,GRADUATE,MARRIED,1,40K - 60K,BLUE,2933,1569,1364,0.535,26,6,3,0,92,4956,0.648,0.673,EXISTING CUSTOMER,0.0
788760633,53,M,UNEDUCATED,DIVORCED,3,60K - 80K,BLUE,13513,1495,12018,0.111,33,4,2,2,68,3503,0.505,0.511,EXISTING CUSTOMER,0.0
720725883,34,F,COLLEGE,SINGLE,2,LESS THAN 40K,BLUE,2715,1503,1212,0.554,20,5,2,3,68,4177,0.704,0.659,EXISTING CUSTOMER,0.0
710769258,40,F,GRADUATE,SINGLE,2,UNKNOWN,BLUE,4438,1513,2925,0.341,27,4,2,3,75,3895,0.807,0.829,EXISTING CUSTOMER,0.0
715040208,49,F,GRADUATE,SINGLE,2,UNKNOWN,BLUE,5076,871,4205,0.172,38,6,3,3,72,4115,0.693,0.6,EXISTING CUSTOMER,0.0
718602708,43,M,GRADUATE,SINGLE,3,80K - 120K,BLUE,16351,1541,14810,0.094,33,3,3,2,82,3475,0.763,0.673,EXISTING CUSTOMER,0.0
712365483,51,M,GRADUATE,SINGLE,1,60K - 80K,BLUE,9619,1731,7888,0.18,43,5,2,4,76,3690,0.712,0.52,EXISTING CUSTOMER,0.0
721044333,34,F,COLLEGE,SINGLE,2,LESS THAN 40K,BLUE,1695,761,934,0.449,22,5,2,0,91,4905,0.797,0.75,EXISTING CUSTOMER,0.0
787519683,41,F,GRADUATE,SINGLE,2,LESS THAN 40K,BLUE,3028,2270,758,0.75,30,3,2,2,78,4727,0.804,0.66,EXISTING CUSTOMER,0.0
708204033,36,F,UNKNOWN,SINGLE,5,LESS THAN 40K,BLUE,2980,2093,887,0.702,24,3,1,1,70,4132,0.522,0.667,EXISTING CUSTOMER,0.0
720040158,47,M,UNEDUCATED,SINGLE,3,60K - 80K,BLUE,17656,0,17656,0.0,36,3,3,2,71,4633,0.727,0.868,EXISTING CUSTOMER,0.0
708394908,44,M,HIGHSCHOOL,SINGLE,0,40K - 60K,BLUE,2337,1442,895,0.617,33,5,1,3,65,3945,0.659,0.548,EXISTING CUSTOMER,0.0
711359058,46,F,HIGHSCHOOL,SINGLE,4,LESS THAN 40K,BLUE,3942,1711,2231,0.434,33,3,2,2,71,4622,0.61,0.614,EXISTING CUSTOMER,0.0
714064908,57,F,GRADUATE,SINGLE,1,LESS THAN 40K,BLUE,1771,1289,482,0.728,36,4,2,3,84,4813,0.911,0.867,EXISTING CUSTOMER,0.0
714147858,44,M,HIGHSCHOOL,SINGLE,3,80K - 120K,BLUE,18358,1044,17314,0.057,35,3,3,4,85,3920,0.524,0.491,EXISTING CUSTOMER,0.0
820593033,43,F,GRADUATE,SINGLE,2,40K - 60K,SILVER,18524,1736,16788,0.094,39,3,1,2,64,4496,0.762,0.882,EXISTING CUSTOMER,0.0
710078358,36,M,POSTGRADUATE,MARRIED,4,LESS THAN 40K,BLUE,2222,1291,931,0.581,26,5,1,1,88,4095,0.988,0.63,EXISTING CUSTOMER,0.0
709596783,46,M,COLLEGE,MARRIED,3,40K - 60K,BLUE,1611,0,1611,0.0,34,5,1,2,78,4444,0.731,0.857,EXISTING CUSTOMER,0.0
771460158,43,M,GRADUATE,SINGLE,3,LESS THAN 40K,BLUE,4098,1776,2322,0.433,31,3,1,2,84,3939,0.673,0.647,EXISTING CUSTOMER,0.0
716653758,55,M,UNKNOWN,SINGLE,0,60K - 80K,BLUE,1467,0,1467,0.0,36,3,3,3,74,4226,0.739,0.85,EXISTING CUSTOMER,0.0
787268733,52,F,GRADUATE,MARRIED,1,40K - 60K,BLUE,2442,1507,935,0.617,46,5,1,2,85,4535,0.631,0.809,EXISTING CUSTOMER,0.0
710507733,42,M,GRADUATE,SINGLE,4,60K - 80K,BLUE,14958,1644,13314,0.11,35,3,3,1,68,4038,0.686,0.511,EXISTING CUSTOMER,0.0
807014583,31,F,GRADUATE,DIVORCED,0,UNKNOWN,BLUE,1469,0,1469,0.0,26,3,3,3,89,4331,0.915,0.935,EXISTING CUSTOMER,0.0
711627558,40,F,UNEDUCATED,SINGLE,3,LESS THAN 40K,BLUE,1625,912,713,0.561,30,5,1,2,73,3968,0.877,0.698,EXISTING CUSTOMER,0.0
789185508,49,M,HIGHSCHOOL,MARRIED,2,60K - 80K,BLUE,5536,756,4780,0.137,38,5,2,1,70,3918,0.635,0.628,EXISTING CUSTOMER,0.0
712237458,47,M,UNKNOWN,MARRIED,3,MORE THAN 120K,BLUE,11629,802,10827,0.069,28,3,2,2,78,3752,0.912,0.902,EXISTING CUSTOMER,0.0
716747283,44,F,UNEDUCATED,SINGLE,2,LESS THAN 40K,BLUE,2097,1224,873,0.584,36,5,2,2,79,5059,0.819,0.681,EXISTING CUSTOMER,0.0
771566208,48,M,COLLEGE,MARRIED,3,LESS THAN 40K,BLUE,8795,1318,7477,0.15,36,3,1,2,74,4681,0.563,0.682,EXISTING CUSTOMER,0.0
718872858,43,F,HIGHSCHOOL,MARRIED,2,LESS THAN 40K,BLUE,3761,2121,1640,0.564,36,5,1,3,79,4476,0.694,0.927,EXISTING CUSTOMER,0.0
771486933,64,M,GRADUATE,SINGLE,1,LESS THAN 40K,BLUE,2563,2242,321,0.875,52,5,3,2,84,3942,1.114,0.826,EXISTING CUSTOMER,0.0
708469533,42,F,UNKNOWN,MARRIED,3,UNKNOWN,BLUE,5395,1439,3956,0.267,34,6,3,2,79,3523,0.781,0.717,EXISTING CUSTOMER,0.0
769927533,50,F,HIGHSCHOOL,MARRIED,1,LESS THAN 40K,BLUE,3222,1422,1800,0.441,44,4,2,1,72,4613,0.662,0.6,EXISTING CUSTOMER,0.0
718545033,27,F,GRADUATE,MARRIED,0,LESS THAN 40K,BLUE,2042,1567,475,0.767,17,4,2,2,78,5146,0.744,0.733,EXISTING CUSTOMER,0.0
716403633,60,F,COLLEGE,DIVORCED,0,LESS THAN 40K,BLUE,3426,1650,1776,0.482,50,5,3,2,69,4467,0.622,1.029,EXISTING CUSTOMER,0.0
718421808,56,F,UNEDUCATED,MARRIED,2,UNKNOWN,BLUE,3068,1765,1303,0.575,43,6,3,2,73,4611,0.853,0.698,EXISTING CUSTOMER,0.0
716492583,37,F,UNEDUCATED,SINGLE,1,LESS THAN 40K,BLUE,2388,1708,680,0.715,28,6,3,4,89,4539,0.903,0.745,EXISTING CUSTOMER,0.0
710183283,55,F,HIGHSCHOOL,MARRIED,1,LESS THAN 40K,BLUE,2747,0,2747,0.0,36,5,1,1,84,5032,0.834,0.68,EXISTING CUSTOMER,0.0
715849983,44,F,UNKNOWN,MARRIED,4,LESS THAN 40K,BLUE,2107,0,2107,0.0,36,4,1,4,82,4007,0.975,0.952,EXISTING CUSTOMER,0.0
766381908,49,F,HIGHSCHOOL,MARRIED,4,LESS THAN 40K,BLUE,2473,1263,1210,0.511,42,4,1,4,80,4597,0.71,0.6,EXISTING CUSTOMER,0.0
796236258,48,F,HIGHSCHOOL,SINGLE,5,40K - 60K,BLUE,2465,1128,1337,0.458,42,5,1,2,86,4030,0.613,0.483,EXISTING CUSTOMER,0.0
716269308,56,F,GRADUATE,SINGLE,3,LESS THAN 40K,BLUE,2836,1362,1474,0.48,36,4,2,2,90,4192,0.661,0.731,EXISTING CUSTOMER,0.0
716905158,45,M,UNKNOWN,SINGLE,2,60K - 80K,BLUE,21815,0,21815,0.0,30,3,1,3,72,3904,0.807,1.118,EXISTING CUSTOMER,0.0
709333608,58,F,HIGHSCHOOL,SINGLE,2,UNKNOWN,BLUE,2395,1345,1050,0.562,46,6,2,2,84,4983,0.811,0.867,EXISTING CUSTOMER,0.0
713947908,33,M,HIGHSCHOOL,MARRIED,2,80K - 120K,BLUE,1630,0,1630,0.0,23,6,2,2,91,4426,0.605,0.784,EXISTING CUSTOMER,0.0
708402333,48,F,DOCTORATE,DIVORCED,2,UNKNOWN,BLUE,4549,1313,3236,0.289,37,6,2,0,88,4782,0.777,0.66,EXISTING CUSTOMER,0.0
761240358,52,F,UNKNOWN,SINGLE,2,LESS THAN 40K,BLUE,2155,1219,936,0.566,45,5,2,2,77,4295,0.805,0.791,EXISTING CUSTOMER,0.0
715625658,49,F,HIGHSCHOOL,MARRIED,3,LESS THAN 40K,BLUE,4476,1492,2984,0.333,36,3,1,3,87,4603,0.933,0.706,EXISTING CUSTOMER,0.0
708960858,40,M,HIGHSCHOOL,MARRIED,4,80K - 120K,BLUE,11502,2066,9436,0.18,21,3,2,3,85,4786,0.889,1.125,EXISTING CUSTOMER,0.0
709124883,49,M,COLLEGE,MARRIED,3,80K - 120K,BLUE,2149,1796,353,0.836,37,5,1,2,93,5228,0.628,0.661,EXISTING CUSTOMER,0.0
772082208,39,M,GRADUATE,SINGLE,1,MORE THAN 120K,BLUE,16199,0,16199,0.0,28,4,2,2,82,4254,0.771,0.673,EXISTING CUSTOMER,0.0
785055108,52,M,GRADUATE,SINGLE,0,60K - 80K,BLUE,10817,1142,9675,0.106,46,4,2,4,60,3889,0.722,0.818,EXISTING CUSTOMER,0.0
718191483,45,M,GRADUATE,DIVORCED,3,60K - 80K,BLUE,5065,1362,3703,0.269,35,6,3,2,75,3555,0.68,0.471,EXISTING CUSTOMER,0.0
716108283,53,F,GRADUATE,MARRIED,4,LESS THAN 40K,BLUE,4430,1579,2851,0.356,46,6,3,3,82,4833,0.836,0.673,EXISTING CUSTOMER,0.0
779360808,49,F,GRADUATE,MARRIED,3,LESS THAN 40K,BLUE,2919,2032,887,0.696,35,3,3,3,75,4937,0.654,0.667,EXISTING CUSTOMER,0.0
716352033,49,F,GRADUATE,MARRIED,2,LESS THAN 40K,BLUE,2796,1035,1761,0.37,39,3,3,3,78,4869,0.664,0.857,EXISTING CUSTOMER,0.0
713057658,48,F,UNKNOWN,DIVORCED,3,LESS THAN 40K,BLUE,3968,935,3033,0.236,36,5,1,4,72,4128,0.649,0.674,EXISTING CUSTOMER,0.0
788756133,44,F,UNKNOWN,DIVORCED,3,LESS THAN 40K,BLUE,2617,1508,1109,0.576,24,4,1,2,60,4400,1.393,0.818,EXISTING CUSTOMER,0.0
755437533,48,F,GRADUATE,SINGLE,4,LESS THAN 40K,BLUE,1522,1273,249,0.836,41,3,3,2,77,5005,0.735,0.674,EXISTING CUSTOMER,0.0
716567433,41,F,GRADUATE,MARRIED,4,40K - 60K,BLUE,3179,1229,1950,0.387,36,3,2,3,82,4337,0.781,1.05,EXISTING CUSTOMER,0.0
780336258,55,F,GRADUATE,SINGLE,1,LESS THAN 40K,BLUE,2517,1257,1260,0.499,42,6,3,2,75,4528,0.834,0.786,EXISTING CUSTOMER,0.0
710645583,44,F,UNEDUCATED,SINGLE,2,UNKNOWN,BLUE,7627,1742,5885,0.228,37,5,1,2,75,4349,0.771,0.705,EXISTING CUSTOMER,0.0
720921408,46,F,COLLEGE,SINGLE,2,LESS THAN 40K,BLUE,1996,1544,452,0.774,36,6,1,4,69,3760,0.919,0.683,EXISTING CUSTOMER,0.0
803657133,60,M,GRADUATE,SINGLE,1,40K - 60K,BLUE,1848,1408,440,0.762,54,6,3,3,75,4757,0.779,0.923,EXISTING CUSTOMER,0.0
716714733,41,M,GRADUATE,SINGLE,3,80K - 120K,BLUE,3460,955,2505,0.276,30,3,2,0,69,3642,0.644,0.769,EXISTING CUSTOMER,0.0
710719683,49,F,HIGHSCHOOL,DIVORCED,1,40K - 60K,BLUE,3054,845,2209,0.277,43,3,3,2,88,4460,0.731,0.692,EXISTING CUSTOMER,0.0
718481283,51,F,HIGHSCHOOL,MARRIED,1,LESS THAN 40K,BLUE,1822,1114,708,0.611,43,5,1,3,73,5210,0.539,0.553,EXISTING CUSTOMER,0.0
709820658,45,M,HIGHSCHOOL,MARRIED,4,80K - 120K,BLUE,34516,1170,33346,0.034,36,3,2,3,64,3785,0.678,0.6,EXISTING CUSTOMER,0.0
718202658,47,M,GRADUATE,UNKNOWN,3,MORE THAN 120K,BLUE,9397,795,8602,0.085,36,3,2,3,98,5265,0.749,0.581,EXISTING CUSTOMER,0.0
709607733,40,F,COLLEGE,MARRIED,3,UNKNOWN,BLUE,9191,1666,7525,0.181,36,4,2,4,83,4275,0.815,0.766,EXISTING CUSTOMER,0.0
713184858,58,F,HIGHSCHOOL,SINGLE,2,LESS THAN 40K,BLUE,1438,818,620,0.569,50,4,3,4,71,4196,0.917,1.088,EXISTING CUSTOMER,0.0
817892208,35,F,DOCTORATE,SINGLE,2,LESS THAN 40K,BLUE,1438,0,1438,0.0,30,5,1,1,72,4006,1.126,0.946,EXISTING CUSTOMER,0.0
713105508,46,M,HIGHSCHOOL,SINGLE,3,60K - 80K,SILVER,34516,2040,32476,0.059,29,4,3,3,53,3754,0.764,1.038,EXISTING CUSTOMER,0.0
713613258,46,M,HIGHSCHOOL,SINGLE,4,80K - 120K,BLUE,1438,0,1438,0.0,36,6,1,2,71,4461,0.746,0.821,EXISTING CUSTOMER,0.0
759127158,48,M,COLLEGE,MARRIED,3,40K - 60K,BLUE,2592,0,2592,0.0,35,3,1,3,85,4177,0.767,0.771,EXISTING CUSTOMER,0.0
719709558,48,M,GRADUATE,MARRIED,3,40K - 60K,BLUE,6223,2126,4097,0.342,33,3,1,2,79,4518,0.681,0.795,EXISTING CUSTOMER,0.0
719656533,44,M,HIGHSCHOOL,MARRIED,3,60K - 80K,BLUE,2675,0,2675,0.0,36,6,2,3,79,4149,0.7,0.717,EXISTING CUSTOMER,0.0
708507483,43,F,COLLEGE,DIVORCED,3,LESS THAN 40K,BLUE,1477,0,1477,0.0,31,6,4,3,82,4802,0.756,0.864,EXISTING CUSTOMER,0.0
708260208,43,F,UNEDUCATED,SINGLE,5,LESS THAN 40K,BLUE,2057,1279,778,0.622,36,4,3,2,76,4321,0.562,0.689,EXISTING CUSTOMER,0.0
794558658,49,F,GRADUATE,MARRIED,4,LESS THAN 40K,BLUE,2560,1430,1130,0.559,34,3,1,3,86,4783,0.766,0.792,EXISTING CUSTOMER,0.0
789300408,41,M,HIGHSCHOOL,MARRIED,4,LESS THAN 40K,BLUE,1614,700,914,0.434,30,3,2,2,87,4293,0.842,0.812,EXISTING CUSTOMER,0.0
711970533,54,F,UNKNOWN,MARRIED,4,LESS THAN 40K,BLUE,1491,1349,142,0.905,41,3,2,0,71,4365,0.756,0.732,EXISTING CUSTOMER,0.0
815088483,28,F,GRADUATE,DIVORCED,1,LESS THAN 40K,BLUE,2543,1156,1387,0.455,23,4,1,3,64,3864,0.641,0.684,EXISTING CUSTOMER,0.0
717139608,50,F,COLLEGE,DIVORCED,2,LESS THAN 40K,BLUE,3462,1817,1645,0.525,36,3,2,3,65,4635,0.717,0.711,EXISTING CUSTOMER,0.0
771881283,42,M,UNEDUCATED,DIVORCED,1,60K - 80K,BLUE,18570,1892,16678,0.102,30,3,2,2,78,4036,0.748,0.773,EXISTING CUSTOMER,0.0
710863308,48,M,POSTGRADUATE,MARRIED,4,40K - 60K,BLUE,2916,1074,1842,0.368,29,6,1,2,84,4020,0.774,0.68,EXISTING CUSTOMER,0.0
712914783,43,M,GRADUATE,SINGLE,5,40K - 60K,BLUE,7564,0,7564,0.0,31,4,1,2,82,4743,0.61,0.822,EXISTING CUSTOMER,0.0
709921158,51,M,HIGHSCHOOL,SINGLE,1,60K - 80K,BLUE,2281,1751,530,0.768,36,6,4,4,76,4241,0.761,0.854,EXISTING CUSTOMER,0.0
721396758,35,F,DOCTORATE,MARRIED,4,LESS THAN 40K,BLUE,1438,606,832,0.421,36,3,1,3,80,5062,0.692,0.818,EXISTING CUSTOMER,0.0
711508608,50,F,UNKNOWN,MARRIED,1,LESS THAN 40K,BLUE,3069,1482,1587,0.483,36,3,5,3,74,4351,0.663,0.721,EXISTING CUSTOMER,0.0
717281658,52,F,GRADUATE,DIVORCED,3,LESS THAN 40K,BLUE,6060,1687,4373,0.278,41,3,3,4,65,3953,0.563,0.711,EXISTING CUSTOMER,0.0
713629533,35,F,UNEDUCATED,MARRIED,1,LESS THAN 40K,BLUE,1438,670,768,0.466,36,3,2,3,83,4321,0.909,0.804,EXISTING CUSTOMER,0.0
771450708,58,F,GRADUATE,MARRIED,3,40K - 60K,BLUE,4669,1913,2756,0.41,46,5,3,1,73,4363,0.591,0.973,EXISTING CUSTOMER,0.0
788786208,46,F,COLLEGE,MARRIED,2,UNKNOWN,BLUE,9881,1794,8087,0.182,27,6,3,3,85,4725,0.582,0.735,EXISTING CUSTOMER,0.0
716246733,57,F,COLLEGE,SINGLE,2,LESS THAN 40K,BLUE,1857,1528,329,0.823,49,4,2,2,71,4681,0.698,0.868,EXISTING CUSTOMER,0.0
807157833,56,F,UNEDUCATED,SINGLE,4,UNKNOWN,BLUE,3334,1272,2062,0.382,51,5,1,1,73,4284,1.12,0.587,EXISTING CUSTOMER,0.0
709912683,53,F,GRADUATE,SINGLE,4,UNKNOWN,GOLD,34516,2374,32142,0.069,41,5,1,2,77,4390,0.81,0.604,EXISTING CUSTOMER,0.0
712018233,42,F,GRADUATE,SINGLE,3,UNKNOWN,BLUE,16612,2517,14095,0.152,34,3,3,3,94,4697,0.602,0.808,EXISTING CUSTOMER,0.0
716244933,54,F,HIGHSCHOOL,DIVORCED,3,UNKNOWN,BLUE,4806,0,4806,0.0,36,3,5,3,87,4674,0.827,0.74,EXISTING CUSTOMER,0.0
787617483,58,F,UNEDUCATED,SINGLE,0,LESS THAN 40K,BLUE,2628,1542,1086,0.587,48,6,2,4,76,4335,0.93,0.727,EXISTING CUSTOMER,0.0
825831933,52,F,HIGHSCHOOL,MARRIED,3,LESS THAN 40K,BLUE,3136,1103,2033,0.352,48,4,2,2,81,4528,0.812,0.884,EXISTING CUSTOMER,0.0
768544833,45,F,UNEDUCATED,SINGLE,4,LESS THAN 40K,BLUE,2202,1414,788,0.642,39,6,2,3,77,4531,0.593,0.54,EXISTING CUSTOMER,0.0
720782658,42,M,GRADUATE,MARRIED,4,60K - 80K,BLUE,3591,1749,1842,0.487,36,4,2,3,80,5079,0.733,0.905,EXISTING CUSTOMER,0.0
710621283,50,M,HIGHSCHOOL,MARRIED,2,60K - 80K,BLUE,10733,783,9950,0.073,32,3,1,3,66,3910,0.732,0.65,EXISTING CUSTOMER,0.0
710511858,58,F,UNKNOWN,MARRIED,0,LESS THAN 40K,BLUE,3832,1439,2393,0.376,36,3,3,3,88,4741,0.851,0.76,EXISTING CUSTOMER,0.0
714516033,53,M,HIGHSCHOOL,MARRIED,3,MORE THAN 120K,BLUE,9025,1005,8020,0.111,44,4,2,0,87,4412,0.568,0.706,EXISTING CUSTOMER,0.0
719530158,57,M,GRADUATE,SINGLE,1,60K - 80K,BLUE,9843,1273,8570,0.129,44,3,3,2,66,3677,0.563,0.571,EXISTING CUSTOMER,0.0
817616433,55,F,COLLEGE,UNKNOWN,2,UNKNOWN,BLUE,7613,0,7613,0.0,41,6,2,2,69,4268,0.68,0.725,EXISTING CUSTOMER,0.0
712290258,49,F,UNKNOWN,MARRIED,1,LESS THAN 40K,BLUE,2636,1840,796,0.698,40,5,1,3,67,4056,0.844,0.811,EXISTING CUSTOMER,0.0
823507833,44,M,HIGHSCHOOL,SINGLE,4,60K - 80K,BLUE,14370,945,13425,0.066,40,4,3,2,79,4510,0.557,0.646,EXISTING CUSTOMER,0.0
711111633,60,M,HIGHSCHOOL,SINGLE,1,40K - 60K,SILVER,21681,0,21681,0.0,49,5,2,2,75,3844,0.704,1.083,EXISTING CUSTOMER,0.0
712022883,37,F,HIGHSCHOOL,SINGLE,2,40K - 60K,BLUE,2204,919,1285,0.417,27,4,1,2,82,4555,0.712,1.0,EXISTING CUSTOMER,0.0
712173108,48,F,UNKNOWN,UNKNOWN,1,40K - 60K,BLUE,2447,1991,456,0.814,36,3,1,3,82,4228,0.719,0.708,EXISTING CUSTOMER,0.0
714156633,60,F,UNKNOWN,SINGLE,0,UNKNOWN,BLUE,3068,0,3068,0.0,36,3,3,2,79,4533,0.897,0.795,EXISTING CUSTOMER,0.0
713256033,39,F,UNEDUCATED,SINGLE,3,UNKNOWN,BLUE,4181,1604,2577,0.384,25,5,3,3,74,3955,0.659,0.574,EXISTING CUSTOMER,0.0
720274158,42,F,HIGHSCHOOL,MARRIED,4,LESS THAN 40K,BLUE,4478,1700,2778,0.38,35,4,2,2,76,3879,0.655,1.235,EXISTING CUSTOMER,0.0
710952933,43,F,UNEDUCATED,DIVORCED,1,LESS THAN 40K,BLUE,2077,1254,823,0.604,36,5,2,3,75,4226,0.821,1.143,EXISTING CUSTOMER,0.0
713227233,42,M,GRADUATE,SINGLE,4,80K - 120K,BLUE,32535,0,32535,0.0,33,4,2,2,79,4374,0.792,0.795,EXISTING CUSTOMER,0.0
794253108,52,M,GRADUATE,SINGLE,4,40K - 60K,BLUE,13090,0,13090,0.0,46,3,3,2,78,3851,0.75,1.0,EXISTING CUSTOMER,0.0
720899883,44,F,HIGHSCHOOL,MARRIED,1,40K - 60K,BLUE,6849,0,6849,0.0,35,6,2,2,82,3770,0.736,0.864,EXISTING CUSTOMER,0.0
715928808,42,F,HIGHSCHOOL,MARRIED,2,LESS THAN 40K,BLUE,3964,1218,2746,0.307,31,3,5,2,75,4580,0.593,1.419,EXISTING CUSTOMER,0.0
718109808,38,M,COLLEGE,SINGLE,5,60K - 80K,BLUE,5597,1118,4479,0.2,25,4,3,0,89,4599,0.753,0.648,EXISTING CUSTOMER,0.0
820268358,48,F,POSTGRADUATE,UNKNOWN,4,LESS THAN 40K,BLUE,2357,1462,895,0.62,43,4,1,3,75,4534,0.734,1.027,EXISTING CUSTOMER,0.0
